Link,Title,Provider,Rating,Num_Reviewer,platform,subject,Entity,Reviewer_Status
/course/description-design-for-interactive-learning-resou-102584,Description Design for Interactive Learning Resources,institution,4.0,,coursera,education,hightechhigh,
/course/learning-skills-4841,Learning Mindsets & Skills,university,0.0,,coursera,education,ucsd,
/course/computational-thinking-block-programming-k12-educ-18739,Computational Thinking & Block Programming in K-12 Education,university,0.0,,coursera,education,sydney,
/course/academic-skills-18907,Academic Skills for University Success,university,0.0,,coursera,education,asu,
/course/ell-teaching-18654,ELL Success in the Content Classroom: Teacher Toolbox Series,university,0.0,,coursera,education,unam,
/course/evaluacion-educativa-18664,Evaluación educativa,university,0.0,,coursera,education,tecdemonterrey,
/course/diseno-instruccional-18722,Diseño Instruccional: Aprendizaje activo y Pedagogía digital,university,0.0,,coursera,education,cusystem,
/course/school-health-for-children-and-adolescents-18508,School Health for Children and Adolescents,university,0.0,,coursera,education,boulder,
/course/teacher-sel-18533,The Teacher and Social and Emotional Learning (SEL),university,0.0,,coursera,education,asu,
/course/tesol-certificate-2-18559,"TESOL Certificate, Part 2: Teach English Now!",university,0.0,,coursera,education,austral,
/course/educacion-basica-rural-18603,Educación Básica en Contextos Rurales,university,0.0,,coursera,education,ucsd,
/course/teach-impacts-technology-k12-education-18935,Teaching Impacts of Technology in K-12 Education,university,0.0,,coursera,education,ucsd,
/course/teach-java-20724,Learn to Teach Java,university,0.0,,coursera,education,berklee,
/course/music-education-21824,Music Education for Teachers,university,0.0,,coursera,education,uci,
/course/toefl-preparation-40878,TOEFL Preparation,university,0.0,,coursera,education,uci,
/course/ielts-preparation-40720,IELTS Preparation,university,0.0,,coursera,education,jhu,
/course/teaching-writing-45202,Teaching Writing,university,0.0,,coursera,education,macquarie,
/course/online-learning-design-educators-89642,Online Learning  Design for Educators,university,0.0,,coursera,education,illinois,
/course/instructional-design-illinois-93004,Instructional Design,university,5.0,,coursera,education,uci,
/course/virtual-teacher-capstone-2875,Virtual Teacher Final Project,university,0.0,,coursera,education,uci,
/course/teaching-english-grammar-project-7368,Teaching Intermediate Grammar Project,university,5.0,,coursera,education,ntu,
/course/motivate-genz-learners-20981,Motivating Gen Z Learners: What Parents and Teachers Need to Know,university,5.0,,coursera,education,sydney,
/course/digital-literacy-6690,Information & Digital Literacy for University Success,university,4.5,,coursera,education,uci,
/course/teaching-common-grammar-mistakes-7364,Teaching Tips for Tricky English Grammar,university,4.5,,coursera,education,uci,
/course/teaching-adjective-clauses-7366,Techniques for Teaching Adjectives and Adjective Clauses,institution,5.0,,coursera,education,rootsandshoots,
/course/compassionate-leadership-jane-goodall-2101,Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots,institution,4.5,,coursera,education,cet1886,
/course/being-a-teacher-875,Foundations of Teaching for Learning: Being a Teacher,institution,4.5,,coursera,education,cet1886,
/course/teacher-curriculum-877,Foundations of Teaching for Learning: Curriculum,institution,5.0,,coursera,education,cet1886,
/course/teacher-relationships-885,Foundations of Teaching for Learning: Developing Relationships,university,4.5,,coursera,education,usg,
/course/k-12-online-education-1531,K-12 Blended & Online Learning,institution,5.0,,coursera,education,lemann,
/course/programae-4470,Aprenda a ensinar programação com o Programaê!,institution,4.5,,coursera,education,lemann,
/course/fundamentosgoogle-4476,Fundamentos do Google para o Ensino,institution,5.0,,coursera,education,lemann,
/course/khanacademy-4479,Explorando os recursos educacionais da Khan Academy,institution,5.0,,coursera,education,lemann,
/course/ensino-hibrido-4435,Ensino Híbrido: Personalização e Tecnologia na Educação,university,4.5,,coursera,education,illinois,
/course/learning-knowledge-human-development-12183,"Learning, Knowledge, and Human Development ",university,5.0,,coursera,education,uniandes,
/course/escoger-carrera-y-universidad-12013,PlanU: escoge la mejor carrera y universidad para ti,university,5.0,,coursera,education,austral,
/course/escuela-comunidad-lecciones-innovacion-e-11976,La escuela y su comunidad: lecciones desde la ruralidad,university,4.5,,coursera,education,uchile,
/course/docencia-capacitacion-laboral-9632,Docencia para la capacitación laboral y el aprendizaje a lo largo de la vida.,university,5.0,,coursera,education,cusystem,
/course/providing-social-emotional-behavioral-an-12825,"Providing Social, Emotional, Behavioral, and Special Education Services in School",university,0.0,,coursera,education,mtr,
/course/uchytelskyy-kouchynh-13554,Учительський коучинг: сприяння розвитку сталих змін,university,4.5,,coursera,education,uab,
/course/social-pedagogy-europe-13225,Social Pedagogy across Europe ,university,4.5,,coursera,education,tecdemonterrey,
/course/aprendizaje-activo-12622,Diseño instruccional para el aprendizaje activo ,university,4.5,,coursera,education,tecdemonterrey,
/course/instruccional-diseno-ambientes-digitales-12623,Modelos de diseño instruccional para ambientes digitales ,university,5.0,,coursera,education,austral,
/course/trabajo-proyectos-escuelas-rurales-18099,El trabajo por proyectos en escuelas de contextos rurales,university,5.0,,coursera,education,austral,
/course/alfabetizacion-temprana-contextos-rurales-18057,La alfabetización temprana en contextos rurales ,university,4.0,,coursera,education,gatech,
/course/sound-and-sonification-for-learning-19668,Sound and Sonification Design for Interactive Learning Tools,university,4.5,,coursera,education,macquarie,
/course/artificial-intelligence-education-for-teachers-21570,Artificial Intelligence (AI) Education for Teachers,institution,0.0,,coursera,education,project-network,
/course/communicating-with-remind-21629,Enhancing Communication with Remind,university,4.5,,coursera,education,leeds,
/course/training-and-learning-online-22660,Training and Learning Online,institution,4.5,,coursera,education,learnquest,
/course/itil-4-exam-preparation-24346,ITIL 4 Exam Preparation,university,5.0,,coursera,education,unam,
/course/enlinea-21330,Cursos en línea: modelo para armar,institution,0.0,,coursera,education,project-network,
/course/engaging-assessing-students-plickers-21364,Engaging and Assessing  Students with Plickers,institution,0.0,,coursera,education,project-network,
/course/engage-assess-students-quizizz-33380,Engage and Assess Students with Quizizz,university,0.0,,coursera,education,sydney,
/course/digital-literacy-ar-39521,محو الأمية المعلوماتية والرقمية لتحقيق النجاح في الجامعة,university,0.0,,coursera,education,sydney,
/course/critical-thinking-skills-ar-39522,مهارات التفكير النقدي لتحقيق النجاح في الجامعة,university,0.0,,coursera,education,sydney,
/course/communication-skills-ar-39523,مهارات التواصل لتحقيق النجاح في الجامعة,university,4.5,,coursera,education,uci,
/course/ielts-reading-section-skills-mastery-40664,IELTS Reading Section Skills Mastery,university,4.5,,coursera,education,uci,
/course/ielts-writing-40666,IELTS Writing Section Skills Mastery,university,4.5,,coursera,education,uci,
/course/toefl-reading-listening-sections-skills-mastery-40785,TOEFL Reading and Listening Sections Skills Mastery,university,4.5,,coursera,education,uci,
/course/toefl-speaking-writing-sections-skills-mastery-40786,TOEFL Speaking and Writing Sections Skills Mastery,university,4.5,,coursera,education,uci,
/course/toefl-test-taking-strategies-40787,TOEFL Test-Taking Strategies,university,0.0,,coursera,education,sydney,
/course/problem-solving-skills-ar-39516,مهارات حل المسائل لتحقيق النجاح في الجامعة,university,4.5,,coursera,education,macquarie,
/course/create-video-audio-and-infographics-for-online-le-54961,"Create video, audio and infographics for online learning ",university,4.5,,coursera,education,macquarie,
/course/the-foundations-of-online-teaching-54962,Online education: The foundations of online teaching,university,0.0,,coursera,education,utrecht,
/course/research-integrity-65642,Responsible Conduct of Research,university,0.0,,coursera,education,unam,
/course/autentica-86305,Evaluación auténtica,university,0.0,,coursera,education,uniandes,
/course/educacion-matematica-para-profesores-de-infantil--98825,Educación Matemática para profesores de infantil. Curso 1,university,0.0,,coursera,education,uniandes,
/course/educacion-matematica-para-profesores-de-infantil--98826,Educación Matemática para profesores de infantil. Curso 2,university,0.0,,coursera,education,jhu,
/course/excellence-in-online-teaching-119183,Excellence in Online Teaching,university,0.0,,coursera,education,unt,
/course/college-english-prep-119187,College English Prep,university,0.0,,coursera,education,ucsd,
/course/teach-impacts-technology-capstone-11233,Capstone Project: Teaching Impacts of Technology,university,4.5,,coursera,education,ucsd,
/course/teach-impacts-technology-data-11234,"Teaching Impacts of Technology: Data Collection, Use, and Privacy",university,0.0,,coursera,education,ucsd,
/course/teach-impacts-technology-workplace-futur-11235,Teaching Impacts of Technology: Workplace of the Future,university,0.0,,coursera,education,ucsd,
/course/teach-impacts-technology-relationships-11237,Teaching Impacts of Technology: Relationships,university,5.0,,coursera,education,ucsd,
/course/teach-impacts-technology-fundamentals-11238,Teaching Impacts of Technology: Fundamentals,university,0.0,,coursera,education,ucsd,
/course/block-programming-k12-educators-conditio-12349,Computational Thinking for K-12 Educators: Conditional Loops and If Statements,university,0.0,,coursera,education,ucsd,
/course/block-programming-k12-educators-nested-i-12354,Computational Thinking for K-12 Educators: Nested If Statements and Compound Conditionals ,university,0.0,,coursera,education,ucsd,
/course/block-programming-k12-educators-abstract-12360,"Computational Thinking for K-12 Educators: Abstraction, Methods, and Lists",university,0.0,,coursera,education,ucsd,
/course/block-programming-k12-educators-variable-12363,Computational Thinking for K-12 Educators: Variables and Nested Loops,university,0.0,,coursera,education,ucsd,
/course/computational-thinking-k12-educators-cap-12364,Computational Thinking for K-12 Educators Capstone,university,5.0,,coursera,education,ucsd,
/course/computational-thinking-k12-educators-seq-12365,Computational Thinking for K-12 Educators: Sequences and Loops,university,0.0,,coursera,education,ucsd,
/course/teach-java-inheritance-recursion-18981,Learn to Teach Java: Inheritance and Recursion,university,5.0,,coursera,education,ucsd,
/course/teach-java-classes-arrays-18982,Learn to Teach Java:  Writing Classes and Arrays,university,5.0,,coursera,education,ucsd,
/course/teach-java-sequences-primitive-types-object-18983,"Learn to Teach Java:  Sequences, Primitive Types and Using Objects",university,0.0,,coursera,education,ucsd,
/course/teach-java-arraylist-2d-arrays-18984,Learn to Teach Java:  ArrayLists and 2D Arrays,university,0.0,,coursera,education,ucsd,
/course/teach-java-boolean-expressions-if-statements-iter-18985,"Learn to Teach Java:   Boolean Expressions, If Statements, and Iteration",university,0.0,,coursera,education,duke,
